id,answer
sentence_6331,C
sentence_6332,B
sentence_6333,A
sentence_6334,C
sentence_6335,C
sentence_6336,B
sentence_6337,A
sentence_6338,B
sentence_6339,C
sentence_6340,A
sentence_6341,B
sentence_6342,A
sentence_6343,C
sentence_6344,B
sentence_6345,A
sentence_6346,A
sentence_6347,A
sentence_6348,B
sentence_6349,A
sentence_6350,C
sentence_6351,C
sentence_6352,C
sentence_6353,A
sentence_6354,C
sentence_6355,B
sentence_6356,A
sentence_6357,B
sentence_6358,A
sentence_6359,B
sentence_6360,A
sentence_6361,C
sentence_6362,A
sentence_6363,A
sentence_6364,C
sentence_6365,B
sentence_6366,B
sentence_6367,A
sentence_6368,A
sentence_6369,B
sentence_6370,C
sentence_6371,B
sentence_6372,B
sentence_6373,A
sentence_6374,A
sentence_6375,A
sentence_6376,B
sentence_6377,A
sentence_6378,C
sentence_6379,B
sentence_6380,A
sentence_6381,C
sentence_6382,A
sentence_6383,C
sentence_6384,C
sentence_6385,A
sentence_6386,C
sentence_6387,C
sentence_6388,C
sentence_6389,C
sentence_6390,C
sentence_6391,C
sentence_6392,A
sentence_6393,B
sentence_6394,A
sentence_6395,B
sentence_6396,C
sentence_6397,B
sentence_6398,C
sentence_6399,C
sentence_6400,B
sentence_6401,B
sentence_6402,A
sentence_6403,A
sentence_6404,A
sentence_6405,B
sentence_6406,C
sentence_6407,A
sentence_6408,B
sentence_6409,A
sentence_6410,A
sentence_6411,A
sentence_6412,B
sentence_6413,C
sentence_6414,B
sentence_6415,B
sentence_6416,B
sentence_6417,B
sentence_6418,C
sentence_6419,A
sentence_6420,A
sentence_6421,C
sentence_6422,C
sentence_6423,A
sentence_6424,C
sentence_6425,B
sentence_6426,B
sentence_6427,A
sentence_6428,A
sentence_6429,B
sentence_6430,B
sentence_6431,C
sentence_6432,C
sentence_6433,B
sentence_6434,B
sentence_6435,A
sentence_6436,B
sentence_6437,B
sentence_6438,B
sentence_6439,A
sentence_6440,A
sentence_6441,B
sentence_6442,C
sentence_6443,C
sentence_6444,C
sentence_6445,B
sentence_6446,C
sentence_6447,B
sentence_6448,A
sentence_6449,A
sentence_6450,A
sentence_6451,C
sentence_6452,A
sentence_6453,A
sentence_6454,B
sentence_6455,C
sentence_6456,C
sentence_6457,C
sentence_6458,A
sentence_6459,B
sentence_6460,A
sentence_6461,C
sentence_6462,A
sentence_6463,C
sentence_6464,B
sentence_6465,B
sentence_6466,A
sentence_6467,B
sentence_6468,C
sentence_6469,C
sentence_6470,A
sentence_6471,B
sentence_6472,C
sentence_6473,B
sentence_6474,B
sentence_6475,A
sentence_6476,A
sentence_6477,A
sentence_6478,B
sentence_6479,C
sentence_6480,A
sentence_6481,B
sentence_6482,C
sentence_6483,B
sentence_6484,C
sentence_6485,A
sentence_6486,B
sentence_6487,B
sentence_6488,C
sentence_6489,A
sentence_6490,B
sentence_6491,C
sentence_6492,B
sentence_6493,C
sentence_6494,A
sentence_6495,C
sentence_6496,A
sentence_6497,A
sentence_6498,B
sentence_6499,A
sentence_6500,C
sentence_6501,C
sentence_6502,C
sentence_6503,C
sentence_6504,C
sentence_6505,A
sentence_6506,B
sentence_6507,A
sentence_6508,C
sentence_6509,B
sentence_6510,C
sentence_6511,C
sentence_6512,B
sentence_6513,C
sentence_6514,B
sentence_6515,C
sentence_6516,A
sentence_6517,C
sentence_6518,A
sentence_6519,C
sentence_6520,B
sentence_6521,B
sentence_6522,B
sentence_6523,B
sentence_6524,A
sentence_6525,C
sentence_6526,A
sentence_6527,C
sentence_6528,C
sentence_6529,A
sentence_6530,B
sentence_6531,B
sentence_6532,A
sentence_6533,B
sentence_6534,A
sentence_6535,C
sentence_6536,C
sentence_6537,C
sentence_6538,C
sentence_6539,C
sentence_6540,A
sentence_6541,C
sentence_6542,A
sentence_6543,C
sentence_6544,B
sentence_6545,B
sentence_6546,B
sentence_6547,B
sentence_6548,C
sentence_6549,B
sentence_6550,A
sentence_6551,C
sentence_6552,A
sentence_6553,C
sentence_6554,A
sentence_6555,B
sentence_6556,A
sentence_6557,B
sentence_6558,A
sentence_6559,A
sentence_6560,C
sentence_6561,C
sentence_6562,B
sentence_6563,A
sentence_6564,A
sentence_6565,C
sentence_6566,A
sentence_6567,C
sentence_6568,C
sentence_6569,B
sentence_6570,C
sentence_6571,B
sentence_6572,A
sentence_6573,B
sentence_6574,B
sentence_6575,C
sentence_6576,C
sentence_6577,C
sentence_6578,A
sentence_6579,A
sentence_6580,A
sentence_6581,B
sentence_6582,B
sentence_6583,C
sentence_6584,B
sentence_6585,C
sentence_6586,A
sentence_6587,C
sentence_6588,B
sentence_6589,C
sentence_6590,C
sentence_6591,B
sentence_6592,A
sentence_6593,C
sentence_6594,A
sentence_6595,A
sentence_6596,A
sentence_6597,C
sentence_6598,C
sentence_6599,A
sentence_6600,A
sentence_6601,B
sentence_6602,B
sentence_6603,B
sentence_6604,C
sentence_6605,A
sentence_6606,A
sentence_6607,A
sentence_6608,C
sentence_6609,B
sentence_6610,B
sentence_6611,A
sentence_6612,C
sentence_6613,A
sentence_6614,B
sentence_6615,C
sentence_6616,B
sentence_6617,B
sentence_6618,B
sentence_6619,B
sentence_6620,B
sentence_6621,C
sentence_6622,B
sentence_6623,B
sentence_6624,A
sentence_6625,A
sentence_6626,C
sentence_6627,B
sentence_6628,B
sentence_6629,A
sentence_6630,C
sentence_6631,C
sentence_6632,B
sentence_6633,C
sentence_6634,C
sentence_6635,B
sentence_6636,C
sentence_6637,C
sentence_6638,B
sentence_6639,A
sentence_6640,A
sentence_6641,B
sentence_6642,B
sentence_6643,C
sentence_6644,C
sentence_6645,C
sentence_6646,C
sentence_6647,B
sentence_6648,C
sentence_6649,C
sentence_6650,C
sentence_6651,A
sentence_6652,A
sentence_6653,B
sentence_6654,A
sentence_6655,B
sentence_6656,C
sentence_6657,A
sentence_6658,A
sentence_6659,C
sentence_6660,A
sentence_6661,C
sentence_6662,A
sentence_6663,C
sentence_6664,A
sentence_6665,B
sentence_6666,A
sentence_6667,C
sentence_6668,C
sentence_6669,A
sentence_6670,C
sentence_6671,A
sentence_6672,B
sentence_6673,B
sentence_6674,B
sentence_6675,B
sentence_6676,B
sentence_6677,A
sentence_6678,B
sentence_6679,C
sentence_6680,C
sentence_6681,A
sentence_6682,B
sentence_6683,C
sentence_6684,C
sentence_6685,B
sentence_6686,B
sentence_6687,B
sentence_6688,B
sentence_6689,A
sentence_6690,B
sentence_6691,B
sentence_6692,C
sentence_6693,A
sentence_6694,A
sentence_6695,B
sentence_6696,C
sentence_6697,C
sentence_6698,A
sentence_6699,C
sentence_6700,B
sentence_6701,A
sentence_6702,C
sentence_6703,B
sentence_6704,B
sentence_6705,C
sentence_6706,A
sentence_6707,A
sentence_6708,C
sentence_6709,B
sentence_6710,B
sentence_6711,A
sentence_6712,B
sentence_6713,B
sentence_6714,B
sentence_6715,C
sentence_6716,B
sentence_6717,C
sentence_6718,B
sentence_6719,C
sentence_6720,B
sentence_6721,A
sentence_6722,A
sentence_6723,B
sentence_6724,B
sentence_6725,B
sentence_6726,A
sentence_6727,C
sentence_6728,B
sentence_6729,A
sentence_6730,C
sentence_6731,C
sentence_6732,C
sentence_6733,B
sentence_6734,B
sentence_6735,B
sentence_6736,A
sentence_6737,B
sentence_6738,C
sentence_6739,C
sentence_6740,B
sentence_6741,A
sentence_6742,A
sentence_6743,C
sentence_6744,C
sentence_6745,C
sentence_6746,B
sentence_6747,C
sentence_6748,B
sentence_6749,C
sentence_6750,B
sentence_6751,C
sentence_6752,A
sentence_6753,B
sentence_6754,B
sentence_6755,C
sentence_6756,C
sentence_6757,B
sentence_6758,C
sentence_6759,A
sentence_6760,A
sentence_6761,C
sentence_6762,C
sentence_6763,B
sentence_6764,C
sentence_6765,A
sentence_6766,A
sentence_6767,A
sentence_6768,C
sentence_6769,B
sentence_6770,A
sentence_6771,A
sentence_6772,A
sentence_6773,B
sentence_6774,A
sentence_6775,A
sentence_6776,A
sentence_6777,C
sentence_6778,B
sentence_6779,B
sentence_6780,A
sentence_6781,C
sentence_6782,A
sentence_6783,C
sentence_6784,A
sentence_6785,B
sentence_6786,A
sentence_6787,C
sentence_6788,B
sentence_6789,A
sentence_6790,A
sentence_6791,A
sentence_6792,C
sentence_6793,B
sentence_6794,C
sentence_6795,B
sentence_6796,A
sentence_6797,C
sentence_6798,C
sentence_6799,B
sentence_6800,C
sentence_6801,C
sentence_6802,A
sentence_6803,C
sentence_6804,B
sentence_6805,A
sentence_6806,C
sentence_6807,C
sentence_6808,A
sentence_6809,C
sentence_6810,A
sentence_6811,B
sentence_6812,A
sentence_6813,B
sentence_6814,A
sentence_6815,C
sentence_6816,B
sentence_6817,A
sentence_6818,C
sentence_6819,B
sentence_6820,A
sentence_6821,C
sentence_6822,B
sentence_6823,B
sentence_6824,A
sentence_6825,C
sentence_6826,C
sentence_6827,C
sentence_6828,A
sentence_6829,C
sentence_6830,A
sentence_6831,B
sentence_6832,C
sentence_6833,B
sentence_6834,A
sentence_6835,B
sentence_6836,B
sentence_6837,C
sentence_6838,A
sentence_6839,B
sentence_6840,B
sentence_6841,C
sentence_6842,A
sentence_6843,C
sentence_6844,B
sentence_6845,A
sentence_6846,A
sentence_6847,B
sentence_6848,A
sentence_6849,A
sentence_6850,A
sentence_6851,A
sentence_6852,B
sentence_6853,A
sentence_6854,A
sentence_6855,A
sentence_6856,B
sentence_6857,B
sentence_6858,A
sentence_6859,A
sentence_6860,C
sentence_6861,B
sentence_6862,C
sentence_6863,B
sentence_6864,A
sentence_6865,B
sentence_6866,A
sentence_6867,A
sentence_6868,B
sentence_6869,B
sentence_6870,C
sentence_6871,A
sentence_6872,C
sentence_6873,B
sentence_6874,C
sentence_6875,C
sentence_6876,B
sentence_6877,B
sentence_6878,C
sentence_6879,C
sentence_6880,A
sentence_6881,C
sentence_6882,B
sentence_6883,B
sentence_6884,A
sentence_6885,B
sentence_6886,A
sentence_6887,A
sentence_6888,B
sentence_6889,B
sentence_6890,B
sentence_6891,B
sentence_6892,A
sentence_6893,B
sentence_6894,A
sentence_6895,C
sentence_6896,A
sentence_6897,C
sentence_6898,B
sentence_6899,C
sentence_6900,B
sentence_6901,C
sentence_6902,A
sentence_6903,A
sentence_6904,B
sentence_6905,A
sentence_6906,C
sentence_6907,A
sentence_6908,C
sentence_6909,C
sentence_6910,A
sentence_6911,B
sentence_6912,A
sentence_6913,C
sentence_6914,B
sentence_6915,A
sentence_6916,B
sentence_6917,B
sentence_6918,C
sentence_6919,B
sentence_6920,A
sentence_6921,A
sentence_6922,C
sentence_6923,C
sentence_6924,B
sentence_6925,B
sentence_6926,A
sentence_6927,A
sentence_6928,A
sentence_6929,C
sentence_6930,B
sentence_6931,B
sentence_6932,C
sentence_6933,A
sentence_6934,B
sentence_6935,B
sentence_6936,C
sentence_6937,B
sentence_6938,B
sentence_6939,C
sentence_6940,C
sentence_6941,C
sentence_6942,B
sentence_6943,B
sentence_6944,A
sentence_6945,A
sentence_6946,A
sentence_6947,C
sentence_6948,B
sentence_6949,C
sentence_6950,A
sentence_6951,A
sentence_6952,B
sentence_6953,B
sentence_6954,B
sentence_6955,B
sentence_6956,A
sentence_6957,A
sentence_6958,C
sentence_6959,B
sentence_6960,C
sentence_6961,B
sentence_6962,C
sentence_6963,B
sentence_6964,A
sentence_6965,B
sentence_6966,B
sentence_6967,A
sentence_6968,B
sentence_6969,A
sentence_6970,A
sentence_6971,B
sentence_6972,B
sentence_6973,B
sentence_6974,C
sentence_6975,C
sentence_6976,A
sentence_6977,C
sentence_6978,C
sentence_6979,B
sentence_6980,A
sentence_6981,B
sentence_6982,B
sentence_6983,C
sentence_6984,C
sentence_6985,C
sentence_6986,B
sentence_6987,B
sentence_6988,B
sentence_6989,C
sentence_6990,B
sentence_6991,A
sentence_6992,A
sentence_6993,C
sentence_6994,A
sentence_6995,B
sentence_6996,B
sentence_6997,B
sentence_6998,C
sentence_6999,C
sentence_7000,A
sentence_7001,A
sentence_7002,B
sentence_7003,A
sentence_7004,A
sentence_7005,A
sentence_7006,C
sentence_7007,C
sentence_7008,A
sentence_7009,C
sentence_7010,C
sentence_7011,B
sentence_7012,B
sentence_7013,C
sentence_7014,C
sentence_7015,C
sentence_7016,A
sentence_7017,A
sentence_7018,C
sentence_7019,C
sentence_7020,A
sentence_7021,C
sentence_7022,C
sentence_7023,C
sentence_7024,A
sentence_7025,C
sentence_7026,A
sentence_7027,B
sentence_7028,B
sentence_7029,A
sentence_7030,A
sentence_7031,A
sentence_7032,B
sentence_7033,C
sentence_7034,B
sentence_7035,C
sentence_7036,A
sentence_7037,B
sentence_7038,B
sentence_7039,A
sentence_7040,B
sentence_7041,A
sentence_7042,B
sentence_7043,B
sentence_7044,B
sentence_7045,C
sentence_7046,C
sentence_7047,A
sentence_7048,B
sentence_7049,C
sentence_7050,A
sentence_7051,C
sentence_7052,C
sentence_7053,C
sentence_7054,A
sentence_7055,C
sentence_7056,A
sentence_7057,C
sentence_7058,C
sentence_7059,A
sentence_7060,B
sentence_7061,C
sentence_7062,A
sentence_7063,B
sentence_7064,C
sentence_7065,C
sentence_7066,B
sentence_7067,A
sentence_7068,B
sentence_7069,B
sentence_7070,C
sentence_7071,B
sentence_7072,B
sentence_7073,B
sentence_7074,C
sentence_7075,C
sentence_7076,B
sentence_7077,B
sentence_7078,A
sentence_7079,A
sentence_7080,C
sentence_7081,C
sentence_7082,A
sentence_7083,B
sentence_7084,A
sentence_7085,C
sentence_7086,B
sentence_7087,A
sentence_7088,C
sentence_7089,C
sentence_7090,B
sentence_7091,C
sentence_7092,A
sentence_7093,B
sentence_7094,B
sentence_7095,A
sentence_7096,A
sentence_7097,C
sentence_7098,A
sentence_7099,A
sentence_7100,A
sentence_7101,A
sentence_7102,B
sentence_7103,C
sentence_7104,B
sentence_7105,B
sentence_7106,A
sentence_7107,A
sentence_7108,B
sentence_7109,A
sentence_7110,A
sentence_7111,B
sentence_7112,A
sentence_7113,C
sentence_7114,B
sentence_7115,C
sentence_7116,C
sentence_7117,C
sentence_7118,A
sentence_7119,C
sentence_7120,C
sentence_7121,B
sentence_7122,A
sentence_7123,A
sentence_7124,A
sentence_7125,A
sentence_7126,C
sentence_7127,A
sentence_7128,C
sentence_7129,C
sentence_7130,B
sentence_7131,B
sentence_7132,C
sentence_7133,C
sentence_7134,B
sentence_7135,A
sentence_7136,B
sentence_7137,A
sentence_7138,A
sentence_7139,A
sentence_7140,A
sentence_7141,B
sentence_7142,C
sentence_7143,A
sentence_7144,C
sentence_7145,B
sentence_7146,A
sentence_7147,A
sentence_7148,C
sentence_7149,C
sentence_7150,C
sentence_7151,A
sentence_7152,C
sentence_7153,B
sentence_7154,C
sentence_7155,C
sentence_7156,B
sentence_7157,A
sentence_7158,B
sentence_7159,A
sentence_7160,A
sentence_7161,A
sentence_7162,C
sentence_7163,B
sentence_7164,C
sentence_7165,C
sentence_7166,C
sentence_7167,C
sentence_7168,A
sentence_7169,A
sentence_7170,C
sentence_7171,A
sentence_7172,B
sentence_7173,A
sentence_7174,A
sentence_7175,A
sentence_7176,B
sentence_7177,B
sentence_7178,C
sentence_7179,C
sentence_7180,B
sentence_7181,C
sentence_7182,C
sentence_7183,A
sentence_7184,C
sentence_7185,C
sentence_7186,A
sentence_7187,A
sentence_7188,B
sentence_7189,C
sentence_7190,B
sentence_7191,A
sentence_7192,B
sentence_7193,C
sentence_7194,A
sentence_7195,B
sentence_7196,C
sentence_7197,B
sentence_7198,A
sentence_7199,A
sentence_7200,C
sentence_7201,A
sentence_7202,C
sentence_7203,B
sentence_7204,C
sentence_7205,A
sentence_7206,B
sentence_7207,C
sentence_7208,C
sentence_7209,C
sentence_7210,B
sentence_7211,B
sentence_7212,B
sentence_7213,A
sentence_7214,B
sentence_7215,B
sentence_7216,C
sentence_7217,A
sentence_7218,B
sentence_7219,C
sentence_7220,B
sentence_7221,A
sentence_7222,B
sentence_7223,C
sentence_7224,C
sentence_7225,C
sentence_7226,A
sentence_7227,A
sentence_7228,B
sentence_7229,B
sentence_7230,C
sentence_7231,A
sentence_7232,B
sentence_7233,C
sentence_7234,A
sentence_7235,C
sentence_7236,B
sentence_7237,C
sentence_7238,A
sentence_7239,B
sentence_7240,A
sentence_7241,A
sentence_7242,C
sentence_7243,A
sentence_7244,B
sentence_7245,C
sentence_7246,B
sentence_7247,C
sentence_7248,A
sentence_7249,B
sentence_7250,B
sentence_7251,A
sentence_7252,C
sentence_7253,C
sentence_7254,B
sentence_7255,A
sentence_7256,C
sentence_7257,B
sentence_7258,C
sentence_7259,C
sentence_7260,C
sentence_7261,B
sentence_7262,C
sentence_7263,A
sentence_7264,B
sentence_7265,A
sentence_7266,A
sentence_7267,B
sentence_7268,B
sentence_7269,C
sentence_7270,C
sentence_7271,C
sentence_7272,C
sentence_7273,B
sentence_7274,A
sentence_7275,C
sentence_7276,C
sentence_7277,C
sentence_7278,C
sentence_7279,A
sentence_7280,B
sentence_7281,C
sentence_7282,A
sentence_7283,C
sentence_7284,B
sentence_7285,C
sentence_7286,B
sentence_7287,A
sentence_7288,B
sentence_7289,C
sentence_7290,A
sentence_7291,B
sentence_7292,C
sentence_7293,C
sentence_7294,C
sentence_7295,C
sentence_7296,A
sentence_7297,A
sentence_7298,B
sentence_7299,A
sentence_7300,A
sentence_7301,A
sentence_7302,A
sentence_7303,B
sentence_7304,A
sentence_7305,A
sentence_7306,B
sentence_7307,B
sentence_7308,A
sentence_7309,A
sentence_7310,C
sentence_7311,B
sentence_7312,C
sentence_7313,B
sentence_7314,B
sentence_7315,C
sentence_7316,B
sentence_7317,B
sentence_7318,A
sentence_7319,B
sentence_7320,C
sentence_7321,B
sentence_7322,A
sentence_7323,C
sentence_7324,B
sentence_7325,A
sentence_7326,C
sentence_7327,B
sentence_7328,C
sentence_7329,C
sentence_7330,C
sentence_7331,C
sentence_7332,A
sentence_7333,B
sentence_7334,B
sentence_7335,B
sentence_7336,A
sentence_7337,C
sentence_7338,B
sentence_7339,C
sentence_7340,A
sentence_7341,B
sentence_7342,C
sentence_7343,A
sentence_7344,B
sentence_7345,A
sentence_7346,B
sentence_7347,A
sentence_7348,B
sentence_7349,B
sentence_7350,C
sentence_7351,A
sentence_7352,C
sentence_7353,A
sentence_7354,C
sentence_7355,C
sentence_7356,B
sentence_7357,A
sentence_7358,A
sentence_7359,C
sentence_7360,B
sentence_7361,A
sentence_7362,C
sentence_7363,C
sentence_7364,C
sentence_7365,A
sentence_7366,C
sentence_7367,B
sentence_7368,B
sentence_7369,A
sentence_7370,C
sentence_7371,B
sentence_7372,C
sentence_7373,A
sentence_7374,A
sentence_7375,A
sentence_7376,A
sentence_7377,B
sentence_7378,C
sentence_7379,A
sentence_7380,C
sentence_7381,B
sentence_7382,A
sentence_7383,C
sentence_7384,B
sentence_7385,C
sentence_7386,B
sentence_7387,A
sentence_7388,B
sentence_7389,A
sentence_7390,C
sentence_7391,C
sentence_7392,B
sentence_7393,A
sentence_7394,B
sentence_7395,C
sentence_7396,A
sentence_7397,A
sentence_7398,C
sentence_7399,A
sentence_7400,C
sentence_7401,A
sentence_7402,C
sentence_7403,A
sentence_7404,C
sentence_7405,C
sentence_7406,B
sentence_7407,B
sentence_7408,A
sentence_7409,B
sentence_7410,C
sentence_7411,B
sentence_7412,A
sentence_7413,A
sentence_7414,C
sentence_7415,B
sentence_7416,B
sentence_7417,C
sentence_7418,C
sentence_7419,B
sentence_7420,A
sentence_7421,B
sentence_7422,B
sentence_7423,A
sentence_7424,C
sentence_7425,B
sentence_7426,A
sentence_7427,B
sentence_7428,A
sentence_7429,A
sentence_7430,B
sentence_7431,B
sentence_7432,A
sentence_7433,A
sentence_7434,A
sentence_7435,B
sentence_7436,B
sentence_7437,C
sentence_7438,C
sentence_7439,B
sentence_7440,C
sentence_7441,A
sentence_7442,A
sentence_7443,B
sentence_7444,A
sentence_7445,A
sentence_7446,A
sentence_7447,B
sentence_7448,B
sentence_7449,B
sentence_7450,B
sentence_7451,C
sentence_7452,A
sentence_7453,C
sentence_7454,B
sentence_7455,A
sentence_7456,C
sentence_7457,B
sentence_7458,C
sentence_7459,C
sentence_7460,B
sentence_7461,B
sentence_7462,B
sentence_7463,A
sentence_7464,A
sentence_7465,B
sentence_7466,C
sentence_7467,A
sentence_7468,C
sentence_7469,C
sentence_7470,B
sentence_7471,A
sentence_7472,B
sentence_7473,C
sentence_7474,C
sentence_7475,A
sentence_7476,C
sentence_7477,C
sentence_7478,C
sentence_7479,C
sentence_7480,B
sentence_7481,A
sentence_7482,A
sentence_7483,A
sentence_7484,C
sentence_7485,C
sentence_7486,C
sentence_7487,A
sentence_7488,C
sentence_7489,C
sentence_7490,A
sentence_7491,A
sentence_7492,A
sentence_7493,B
sentence_7494,C
sentence_7495,A
sentence_7496,B
sentence_7497,B
sentence_7498,A
sentence_7499,B
sentence_7500,A
sentence_7501,B
sentence_7502,A
sentence_7503,A
sentence_7504,C
sentence_7505,A
sentence_7506,C
sentence_7507,A
sentence_7508,A
sentence_7509,B
sentence_7510,B
sentence_7511,A
sentence_7512,A
sentence_7513,B
sentence_7514,C
sentence_7515,B
sentence_7516,A
sentence_7517,C
sentence_7518,C
sentence_7519,B
sentence_7520,C
sentence_7521,C
sentence_7522,B
sentence_7523,B
sentence_7524,C
sentence_7525,A
sentence_7526,A
sentence_7527,A
sentence_7528,A
sentence_7529,B
sentence_7530,A
sentence_7531,A
sentence_7532,A
sentence_7533,C
sentence_7534,A
sentence_7535,C
sentence_7536,B
sentence_7537,B
sentence_7538,C
sentence_7539,A
sentence_7540,C
sentence_7541,A
sentence_7542,C
sentence_7543,A
sentence_7544,B
sentence_7545,B
sentence_7546,B
sentence_7547,C
sentence_7548,C
sentence_7549,C
sentence_7550,C
sentence_7551,A
sentence_7552,C
sentence_7553,C
sentence_7554,A
sentence_7555,B
sentence_7556,B
sentence_7557,C
sentence_7558,B
sentence_7559,B
sentence_7560,B
sentence_7561,B
sentence_7562,C
sentence_7563,C
sentence_7564,C
sentence_7565,B
sentence_7566,A
sentence_7567,C
sentence_7568,A
sentence_7569,A
sentence_7570,A
sentence_7571,B
sentence_7572,B
sentence_7573,A
sentence_7574,A
sentence_7575,B
sentence_7576,A
sentence_7577,B
sentence_7578,B
sentence_7579,A
sentence_7580,A
sentence_7581,B
sentence_7582,B
sentence_7583,B
sentence_7584,B
sentence_7585,A
sentence_7586,C
sentence_7587,A
sentence_7588,B
sentence_7589,B
sentence_7590,B
sentence_7591,A
sentence_7592,C
sentence_7593,C
sentence_7594,A
sentence_7595,C
sentence_7596,C
sentence_7597,C
sentence_7598,B
sentence_7599,A
sentence_7600,B
sentence_7601,C
sentence_7602,B
sentence_7603,B
sentence_7604,B
sentence_7605,B
sentence_7606,A
sentence_7607,B
sentence_7608,C
sentence_7609,C
sentence_7610,A
sentence_7611,C
sentence_7612,C
sentence_7613,A
sentence_7614,A
sentence_7615,C
sentence_7616,A
sentence_7617,A
sentence_7618,C
sentence_7619,B
sentence_7620,B
sentence_7621,B
sentence_7622,C
sentence_7623,A
sentence_7624,C
sentence_7625,B
sentence_7626,B
sentence_7627,C
sentence_7628,B
sentence_7629,B
sentence_7630,B
sentence_7631,A
sentence_7632,C
sentence_7633,A
sentence_7634,B
sentence_7635,C
sentence_7636,C
sentence_7637,A
sentence_7638,B
sentence_7639,A
sentence_7640,A
sentence_7641,A
sentence_7642,B
sentence_7643,B
sentence_7644,A
sentence_7645,B
sentence_7646,B
sentence_7647,B
sentence_7648,B
sentence_7649,B
sentence_7650,C
sentence_7651,B
sentence_7652,B
sentence_7653,A
sentence_7654,A
sentence_7655,C
sentence_7656,C
sentence_7657,A
sentence_7658,C
sentence_7659,B
sentence_7660,A
sentence_7661,A
sentence_7662,A
sentence_7663,A
sentence_7664,C
sentence_7665,B
sentence_7666,C
sentence_7667,C
sentence_7668,C
sentence_7669,C
sentence_7670,A
sentence_7671,A
sentence_7672,B
sentence_7673,A
sentence_7674,B
sentence_7675,A
sentence_7676,A
sentence_7677,B
sentence_7678,A
sentence_7679,C
sentence_7680,A
sentence_7681,B
sentence_7682,B
sentence_7683,C
sentence_7684,B
sentence_7685,B
sentence_7686,C
sentence_7687,C
sentence_7688,C
sentence_7689,C
sentence_7690,A
sentence_7691,B
sentence_7692,A
sentence_7693,A
sentence_7694,B
sentence_7695,A
sentence_7696,A
sentence_7697,C
sentence_7698,C
sentence_7699,A
sentence_7700,B
sentence_7701,B
sentence_7702,A
sentence_7703,C
sentence_7704,C
sentence_7705,C
sentence_7706,B
sentence_7707,B
sentence_7708,B
sentence_7709,B
sentence_7710,B
sentence_7711,A
sentence_7712,A
sentence_7713,C
sentence_7714,A
sentence_7715,C
sentence_7716,B
sentence_7717,A
sentence_7718,C
sentence_7719,C
sentence_7720,C
sentence_7721,B
sentence_7722,C
sentence_7723,C
sentence_7724,B
sentence_7725,A
sentence_7726,B
sentence_7727,C
sentence_7728,B
sentence_7729,C
sentence_7730,C
sentence_7731,C
sentence_7732,C
sentence_7733,A
sentence_7734,B
sentence_7735,C
sentence_7736,A
sentence_7737,A
sentence_7738,B
sentence_7739,A
sentence_7740,C
sentence_7741,A
sentence_7742,A
sentence_7743,B
sentence_7744,B
sentence_7745,C
sentence_7746,C
sentence_7747,C
sentence_7748,B
sentence_7749,B
sentence_7750,B
sentence_7751,B
sentence_7752,A
sentence_7753,A
sentence_7754,A
sentence_7755,C
sentence_7756,B
sentence_7757,A
sentence_7758,C
sentence_7759,C
sentence_7760,B
sentence_7761,C
sentence_7762,A
sentence_7763,B
sentence_7764,C
sentence_7765,B
sentence_7766,A
sentence_7767,C
sentence_7768,A
sentence_7769,A
sentence_7770,C
sentence_7771,C
sentence_7772,A
sentence_7773,B
sentence_7774,B
sentence_7775,B
sentence_7776,C
sentence_7777,C
sentence_7778,A
sentence_7779,B
sentence_7780,B
sentence_7781,B
sentence_7782,A
sentence_7783,C
sentence_7784,B
sentence_7785,B
sentence_7786,A
sentence_7787,A
sentence_7788,A
sentence_7789,B
sentence_7790,A
sentence_7791,C
sentence_7792,B
sentence_7793,C
sentence_7794,C
sentence_7795,B
sentence_7796,C
sentence_7797,C
sentence_7798,A
sentence_7799,B
sentence_7800,A
sentence_7801,B
sentence_7802,C
sentence_7803,A
sentence_7804,A
sentence_7805,A
sentence_7806,B
sentence_7807,B
sentence_7808,B
sentence_7809,A
sentence_7810,A
sentence_7811,A
sentence_7812,B
sentence_7813,B
sentence_7814,B
sentence_7815,B
sentence_7816,C
sentence_7817,B
sentence_7818,C
sentence_7819,C
sentence_7820,C
sentence_7821,A
sentence_7822,C
sentence_7823,A
sentence_7824,C
sentence_7825,B
sentence_7826,A
sentence_7827,C
sentence_7828,C
sentence_7829,B
sentence_7830,B
sentence_7831,A
sentence_7832,C
sentence_7833,A
sentence_7834,B
sentence_7835,B
sentence_7836,C
sentence_7837,B
sentence_7838,C
sentence_7839,A
sentence_7840,A
sentence_7841,A
sentence_7842,A
sentence_7843,B
sentence_7844,C
sentence_7845,A
sentence_7846,B
sentence_7847,B
sentence_7848,B
sentence_7849,A
sentence_7850,C
sentence_7851,C
sentence_7852,B
sentence_7853,C
sentence_7854,C
sentence_7855,C
sentence_7856,A
sentence_7857,A
sentence_7858,C
sentence_7859,B
sentence_7860,A
sentence_7861,B
sentence_7862,A
sentence_7863,A
sentence_7864,B
sentence_7865,C
sentence_7866,C
sentence_7867,B
sentence_7868,A
sentence_7869,B
sentence_7870,B
sentence_7871,C
sentence_7872,C
sentence_7873,C
sentence_7874,C
sentence_7875,C
sentence_7876,C
sentence_7877,C
sentence_7878,B
sentence_7879,C
sentence_7880,C
sentence_7881,A
sentence_7882,A
sentence_7883,A
sentence_7884,C
sentence_7885,C
